,im_path,set_name,sharpness,noise,motion_blur,contrast,saturation,lines,symmetry,faces,number_of_faces,faces_sharp_all,faces_noise_all,faces_motion_blur_all,eye_ear_list
373,225/2017-02-11 20.45.36.jpg,225,35.0,25.0,57.0,"[0.5346084, 0.31446576, 0.8549019545316696]",0.33424946665763855,"[0.5689270161826122, 174.4849563716024]","[10.389129209770408, 10.447898134149005]","rectangles[[(489, 1084) (712, 1307)], [(1568, 1122) (1835, 1390)], [(2045, 1042) (2174, 1171)], [(1108, 1009) (1331, 1232)]]",4,"[4.0, 6.0, 8.0, 5.0]","[3.0, 4.0, 3.0, 4.0]","[7.0, 11.0, 11.0, 8.0]","[(0.20531982224645645, 0.21697830459878958), (0.20454797558373852, 0.2138465322800114), (0.20815272356090667, 0.21657404091210497), (0.2227434381200353, 0.21858693930454015)]"
374,225/2017-02-11 20.45.48.jpg,225,38.0,29.0,61.0,"[0.54681355, 0.2857227, 0.831372544169426]",0.3865029513835907,"[0.20539538918976738, 98.0612053770501]","[10.308024597067568, 10.318845244200228]","rectangles[[(513, 910) (736, 1133)], [(1062, 795) (1330, 1063)], [(1568, 914) (1835, 1182)]]",3,"[4.0, 4.0, 5.0]","[3.0, 3.0, 4.0]","[7.0, 8.0, 10.0]","[(0.21718612138153467, 0.23651563707054205), (0.1810714920850371, 0.1891201294354047), (0.2026582512885201, 0.23908639163438375)]"
375,225/2017-02-11 20.45.48_1.jpg,225,37.0,27.0,59.0,"[0.5413955, 0.28751206, 0.8352941125631332]",0.3869584798812866,"[-0.333945071844894, 155.59562975867928]","[10.28395337214484, 10.355066884893397]","rectangles[[(572, 944) (758, 1130)], [(1092, 825) (1360, 1093)], [(1568, 974) (1835, 1241)]]",3,"[4.0, 4.0, 4.0]","[3.0, 3.0, 4.0]","[6.0, 7.0, 9.0]","[(0.1898723789230017, 0.19377278632539327), (0.1537956047553048, 0.16781614625414193), (0.19839315498723528, 0.22070478408769872)]"
376,225/2017-02-11 20.46.12.jpg,225,30.0,17.0,47.0,"[0.5583155, 0.27789325, 0.8274509757757187]",0.39731425046920776,"[-1.477319545636307, 128.56126943990557]","[10.10967083222483, 10.465678987778096]","rectangles[[(563, 786) (786, 1009)], [(1009, 737) (1232, 960)], [(1389, 825) (1657, 1093)]]",3,"[4.0, 4.0, 4.0]","[4.0, 3.0, 4.0]","[8.0, 7.0, 9.0]","[(0.25609756097560976, 0.23950675550997408), (0.2017937501369387, 0.2123523804258741), (0.255440529355725, 0.26340995882477675)]"
377,225/2017-02-11 20.46.13.jpg,225,31.0,20.0,50.0,"[0.54457814, 0.27630773, 0.8274509757757187]",0.39831146597862244,"[-0.6177557255662326, 93.23089616645332]","[10.094471814119583, 10.33778724508458]","rectangles[[(538, 762) (761, 985)], [(973, 676) (1241, 944)], [(1508, 795) (1776, 1063)]]",3,"[4.0, 4.0, 5.0]","[3.0, 4.0, 4.0]","[8.0, 8.0, 9.0]","[(0.2682926829268293, 0.26193239710546007), (0.23215883422611774, 0.24473401209936518), (0.24906222898961877, 0.2637103471768255)]"
378,226/2017-02-18 17.31.53.jpg,226,50.0,25.0,73.0,"[0.42779702, 0.25924718, 0.6823529452085495]",0.3828177750110626,"[1.0893991027375929, 151.18200951171406]","[10.21364006113099, 10.25935664781079]",rectangles[],0,[],[],[],[]
379,226/2017-02-18 17.32.05.jpg,226,52.0,25.0,82.0,"[0.5051125, 0.27885678, 0.7921568602323532]",0.38004323840141296,"[0.3266604985740717, 193.2174940319846]","[10.174086651123545, 10.361229621552061]","rectangles[[(712, 383) (841, 512)], [(669, 1490) (990, 1811)], [(1275, 313) (1596, 634)]]",3,"[12.0, 7.0, 10.0]","[4.0, 4.0, 6.0]","[18.0, 13.0, 19.0]","[(0.2617119612951069, 0.3206117249455934), (0.40372157771278183, 0.4118717138987361), (0.2418685631779218, 0.24036209137370504)]"
380,226/2017-02-18 17.32.06.jpg,226,49.0,22.0,77.0,"[0.49247327, 0.2787312, 0.7960784286260605]",0.39147740602493286,"[1.4659193880646628, 133.73481222179961]","[10.186020445306745, 10.194477038006696]","rectangles[[(769, 397) (898, 526)], [(1347, 455) (1668, 776)]]",2,"[15.0, 8.0]","[5.0, 5.0]","[23.0, 13.0]","[(0.251869619194744, 0.2993355473569827), (0.10548560924118205, 0.10964568026746294)]"
381,227/2017-02-20 19.28.30.jpg,227,51.0,19.0,71.0,"[0.4712867, 0.23301283, 0.6549019664525986]",0.4508374035358429,"[-0.992894389832651, 192.21342304844373]","[10.108256872212385, 10.345790707121996]","rectangles[[(1941, 180) (1984, 223)], [(777, 166) (813, 202)], [(1975, 238) (2018, 281)], [(959, 1381) (1182, 1604)]]",4,"[10.0, 9.0, 11.0, 11.0]","[0.0, 0.0, 0.0, 6.0]","[15.0, 14.0, 17.0, 22.0]","[(0.34820264282880925, 0.35355339059327373), (0.2507023654442142, 0.3004613687228759), (0.2943677985328664, 0.40504341823651063), (0.32637767774006976, 0.24823710859154288)]"
382,227/2017-02-20 19.28.32.jpg,227,40.0,14.0,60.0,"[0.50428313, 0.22899878, 0.6627451032400131]",0.4262281060218811,"[0.0692976008736693, 389.9358921669048]","[10.213404385922972, 10.374405412598643]","rectangles[[(740, 1133) (1061, 1454)]]",1,[11.0],[6.0],[23.0],"[(0.3413451574528581, 0.42370331916165993)]"
383,227/2017-02-20 19.28.33.jpg,227,41.0,14.0,64.0,"[0.49628857, 0.22859207, 0.6509803980588913]",0.4249538481235504,"[0.0696545737285682, 474.1497653695507]","[10.190252201452093, 10.36086532302855]","rectangles[[(735, 1182) (1003, 1449)], [(812, 848) (1133, 1169)]]",2,"[9.0, 7.0]","[5.0, 4.0]","[16.0, 13.0]","[(0.35894912154638764, 0.4346547341693305), (0.2662030567807401, 0.29178350652307117)]"
384,228/2017-04-28 14.20.39.jpg,228,61.0,47.0,88.0,"[0.47211614, 0.21382178, 0.5294117778539658]",0.27045267820358276,"[-0.7119375183038742, 163.783393541592]","[10.320582696004069, 10.316545904992816]","rectangles[[(2076, 872) (2231, 1027)], [(1666, 1047) (1852, 1233)], [(1354, 1130) (1508, 1285)], [(1930, 999) (2059, 1128)], [(820, 1068) (1005, 1254)], [(448, 1150) (634, 1336)]]",6,"[20.0, 14.0, 13.0, 13.0, 11.0, 11.0]","[7.0, 8.0, 5.0, 5.0, 6.0, 7.0]","[31.0, 23.0, 22.0, 22.0, 19.0, 17.0]","[(0.1249024580421098, 0.1299688112275091), (0.27134070012714623, 0.39931454251427784), (0.3655593435184411, 0.30063268757882683), (0.2338932566316717, 0.26907392288479165), (0.3132302787841077, 0.2111830038949415), (0.17712291085877038, 0.19081348008674906)]"
385,228/2017-04-28 14.20.44_1.jpg,228,64.0,51.0,93.0,"[0.4991534, 0.21237132, 0.5529411882162094]",0.2751871943473816,"[-0.8339037756378318, 145.83552379307312]","[10.322345634446304, 10.307761285730624]","rectangles[[(655, 944) (840, 1130)], [(2037, 1027) (2223, 1212)], [(2351, 958) (2506, 1113)], [(1306, 1034) (1529, 1257)], [(1521, 923) (1707, 1109)], [(1752, 1084) (1975, 1307)], [(811, 1084) (1034, 1307)]]",7,"[12.0, 14.0, 14.0, 15.0, 14.0, 18.0, 11.0]","[7.0, 8.0, 7.0, 9.0, 8.0, 11.0, 8.0]","[17.0, 25.0, 21.0, 28.0, 26.0, 34.0, 23.0]","[(0.152542553961938, 0.16201115980204284), (0.26382345414347785, 0.24478850981676084), (0.2590638800754199, 0.20651010988750124), (0.3622109568369443, 0.29075089419334005), (0.30591577186365393, 0.2817881230696348), (0.29862433351984735, 0.3218096680256348), (0.25950559543963914, 0.30816677568068285)]"
386,228/2017-04-28 14.20.46.jpg,228,64.0,50.0,95.0,"[0.46187258, 0.2204891, 0.560784325003624]",0.2753903269767761,"[-1.013255212114548, 100.16985574512923]","[10.25646136320048, 10.313184239274785]","rectangles[[(3141, 464) (3231, 554)], [(2282, 890) (2437, 1044)], [(2058, 965) (2244, 1150)], [(1852, 441) (1903, 493)], [(778, 1027) (964, 1212)], [(2843, 743) (2932, 833)], [(1455, 836) (1678, 1059)], [(964, 1150) (1150, 1336)], [(1356, 1027) (1542, 1212)]]",9,"[16.0, 13.0, 11.0, 12.0, 11.0, 13.0, 13.0, 12.0, 12.0]","[4.0, 6.0, 6.0, 0.0, 6.0, 3.0, 9.0, 7.0, 6.0]","[23.0, 20.0, 20.0, 17.0, 16.0, 16.0, 25.0, 20.0, 22.0]","[(0.2849881999516386, 0.2849881999516386), (0.2407915719159422, 0.2199227434166267), (0.25, 0.26559258100921596), (0.15088834764831843, 0.24806946917841693), (0.17001924217469533, 0.1654556303389514), (0.2916666666666667, 0.33333333333333337), (0.3242605917641182, 0.3263209177134247), (0.32539568672798425, 0.2886976268574557), (0.3126346538676693, 0.2574466520460909)]"
387,228/2017-04-28 14.20.47.jpg,228,65.0,51.0,96.0,"[0.47561735, 0.21966653, 0.5843137353658676]",0.27874988317489624,"[-0.6483319890872606, 82.80096617793781]","[10.30286711259279, 10.359348288260126]","rectangles[[(3151, 454) (3241, 544)], [(2058, 944) (2244, 1130)], [(1857, 424) (1909, 475)], [(964, 1130) (1150, 1316)], [(2299, 872) (2454, 1027)], [(1377, 1006) (1563, 1192)], [(778, 1006) (964, 1192)], [(1479, 811) (1702, 1034)], [(1732, 976) (1887, 1130)], [(2813, 733) (2902, 823)]]",10,"[18.0, 11.0, 17.0, 13.0, 13.0, 12.0, 12.0, 14.0, 17.0, 16.0]","[4.0, 7.0, 0.0, 7.0, 6.0, 7.0, 7.0, 10.0, 7.0, 4.0]","[26.0, 20.0, 23.0, 21.0, 20.0, 22.0, 17.0, 25.0, 25.0, 21.0]","[(0.3325950526188697, 0.27077018752058873), (0.26744121509833746, 0.2622191038930148), (0.14285714285714285, 0.14285714285714285), (0.3153216747725816, 0.2814554106473447), (0.2576735608413086, 0.23702273156998863), (0.29591534507811285, 0.24860388015104973), (0.15859312081711394, 0.15089291007086422), (0.34132848834901675, 0.32405934218276733), (0.28592394790317627, 0.3024861253891548), (0.2692307692307692, 0.282842712474619)]"
388,228/2017-04-28 14.20.48.jpg,228,64.0,52.0,93.0,"[0.4683827, 0.21364999, 0.5411764830350876]",0.28726813197135925,"[-0.9479717392079131, 135.4289481610191]","[10.295289631012125, 10.341372981522419]","rectangles[[(2982, 402) (3089, 510)], [(2454, 855) (2609, 1010)], [(2161, 882) (2347, 1068)], [(634, 779) (820, 965)], [(799, 944) (985, 1130)], [(1422, 976) (1577, 1130)], [(2059, 752) (2213, 907)], [(1521, 779) (1707, 965)], [(1946, 384) (2008, 446)], [(1390, 694) (1465, 768)]]",10,"[20.0, 13.0, 13.0, 11.0, 11.0, 13.0, 16.0, 12.0, 15.0, 10.0]","[4.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 1.0, 2.0]","[29.0, 19.0, 23.0, 17.0, 20.0, 20.0, 28.0, 20.0, 22.0, 14.0]","[(0.32496498262831375, 0.44776673559449515), (0.21359508301601493, 0.20159542687314888), (0.22058553065228514, 0.21718176565675257), (0.1662056238286334, 0.1386750490563073), (0.1885618083164127, 0.18931757538893249), (0.27713788661962835, 0.2552511472078564), (0.20113399857238304, 0.17994485458893897), (0.11660190581423467, 0.12933918406776806), (0.21213203435596426, 0.2324952774876386), (0.29851115706299675, 0.3535533905932738)]"
389,228/2017-04-28 14.20.49.jpg,228,64.0,50.0,93.0,"[0.4753523, 0.21109341, 0.5490196198225021]",0.288848340511322,"[-0.9151007005533605, 131.20975573485381]","[10.291108480495394, 10.356697367013586]","rectangles[[(2982, 390) (3089, 498)], [(588, 762) (811, 985)], [(778, 944) (964, 1130)], [(1398, 965) (1583, 1150)], [(2471, 838) (2626, 993)], [(2182, 882) (2368, 1068)], [(2088, 770) (2217, 899)], [(1960, 377) (2022, 440)], [(1501, 800) (1687, 985)]]",9,"[21.0, 12.0, 12.0, 14.0, 13.0, 12.0, 19.0, 19.0, 14.0]","[4.0, 9.0, 7.0, 8.0, 6.0, 7.0, 7.0, 1.0, 7.0]","[29.0, 23.0, 22.0, 25.0, 20.0, 22.0, 30.0, 25.0, 22.0]","[(0.3033006504530928, 0.44126130406091413), (0.19145550896473018, 0.1592324388246205), (0.1320003732745326, 0.12895035255222084), (0.2688760109309461, 0.253746841249354), (0.23082176787424138, 0.2354825143296283), (0.2359977280678548, 0.23787678712656798), (0.2608038327035026, 0.22411208334515345), (0.3721042037676254, 0.4871708245126285), (0.10598622671862418, 0.11785113019775792)]"
390,229/2017-05-13 19.46.09.jpg,229,67.0,42.0,105.0,"[0.51446724, 0.20582324, 0.5686274468898773]",0.2916756272315979,"[-0.348771003583907, 81.93289937503738]","[10.27397403838962, 10.29970769718057]","rectangles[[(1026, 2167) (1347, 2488)], [(1092, 1509) (1360, 1776)], [(1061, 384) (1382, 705)], [(763, 2169) (815, 2221)]]",4,"[11.0, 9.0, 19.0, 9.0]","[6.0, 7.0, 10.0, 0.0]","[20.0, 18.0, 32.0, 14.0]","[(0.47302035281404353, 0.4213694651566026), (0.14097930435902942, 0.14512159026911448), (0.36045254553056355, 0.37497561511283417), (0.3402548630546644, 0.38216823702199676)]"
391,229/2017-05-13 19.46.10.jpg,229,69.0,44.0,108.0,"[0.50785804, 0.2065662, 0.5686274468898773]",0.284932404756546,"[0.2093853929534955, 327.1452276894774]","[10.276082418560435, 10.271378401146109]","rectangles[[(1061, 420) (1382, 741)], [(990, 2239) (1311, 2560)], [(1092, 1538) (1360, 1806)]]",3,"[17.0, 12.0, 10.0]","[9.0, 7.0, 7.0]","[29.0, 23.0, 19.0]","[(0.3649635693320375, 0.34900788559739493), (0.48621096692527166, 0.44828254723859934), (0.3535533905932738, 0.35494111101592085)]"
392,229/2017-05-13 19.46.11.jpg,229,66.0,41.0,101.13999999998487,"[0.49437386, 0.20066446, 0.5411764681339264]",0.2885061800479889,"[0.04815551305991548, 166.19265928433782]","[10.271198217218029, 10.248987973964512]","rectangles[[(1097, 313) (1418, 634)], [(1108, 1529) (1331, 1752)], [(1033, 2252) (1300, 2519)]]",3,"[15.0, 10.0, 11.0]","[8.0, 6.0, 7.0]","[26.0, 15.0, 21.0]","[(0.30746497680963514, 0.3016720792020162), (0.15853658536585366, 0.15870476419551058), (0.17821723801257397, 0.16190274677338065)]"
393,230/2017-06-11 13.09.17.jpg,230,51.0,30.0,76.0,"[0.50078547, 0.25768974, 0.6666666716337204]",0.19750240445137024,"[-1.2903445907678606, 191.48106956041372]","[10.317387942571488, 10.366625709974477]","rectangles[[(776, 1169) (1097, 1490)], [(1103, 632) (1488, 1018)]]",2,"[9.0, 13.0]","[5.0, 6.0]","[15.0, 21.0]","[(0.4277939970127229, 0.41391110716207863), (0.29748205865436483, 0.26055691941854225)]"
394,230/2017-06-11 13.09.19.jpg,230,49.0,34.0,73.0,"[0.5099566, 0.25557533, 0.6666666716337204]",0.19773061573505402,"[1.2490457723982544, 75.8946638440411]","[10.323198167726718, 10.453540429666054]","rectangles[[(825, 1211) (1092, 1479)], [(1103, 675) (1488, 1060)]]",2,"[7.0, 12.0]","[5.0, 6.0]","[12.0, 22.0]","[(0.29169694508268684, 0.23214706317680375), (0.2530011068290682, 0.2296858890623346)]"
395,230/2017-06-11 13.09.20.jpg,230,51.0,33.0,75.0,"[0.4929882, 0.2550683, 0.6588235348463058]",0.19707193970680237,"[-1.2490457723982544, 91.706052144883]","[10.24312342274627, 10.359693842319773]",rectangles[],0,[],[],[],[]
396,230/2017-06-11 13.09.22.jpg,230,52.0,34.0,77.0,"[0.49345422, 0.25802937, 0.6705882400274277]",0.2015799880027771,"[1.5499660067586796, 96.02083107326243]","[10.302647918772319, 10.386468262385561]","rectangles[[(633, 1240) (954, 1561)]]",1,[7.0],[4.0],[13.0],"[(0.28671745549307337, 0.2650848337346759)]"
397,231/2017-08-17 07.12.58.jpg,231,41.0,19.0,66.0,"[0.6027971, 0.24985988, 0.6862744987010956]",0.3380770683288574,"[-1.557976516321996, 78.00640999302557]","[10.259382466253376, 10.29529411972918]","rectangles[[(332, 1252) (1988, 2908)]]",1,[23.0],[13.0],[36.0],"[(0.34140989532940297, 0.3118860566196884)]"
398,231/2017-08-17 07.12.58_1.jpg,231,39.0,18.0,63.0,"[0.6147949, 0.24573626, 0.6627450883388519]",0.3479650616645813,"[-1.4583691959647065, 62.39390995922599]","[10.258577804895841, 10.293988317113728]","rectangles[[(332, 1252) (1988, 2908)]]",1,[20.0],[10.0],[34.0],"[(0.35738462182803243, 0.32563976624952595)]"
399,231/2017-08-17 07.13.00.jpg,231,41.0,20.0,67.0,"[0.5654787, 0.24303162, 0.6627451032400131]",0.3421339988708496,"[-1.4181469983996315, 92.07062506576133]","[10.213068231208117, 10.246904372144636]","rectangles[[(516, 1068) (2172, 2724)]]",1,[21.0],[12.0],[33.0],"[(0.11345819478952293, 0.10676808668718282)]"
400,231/2017-08-17 07.13.00_1.jpg,231,38.0,20.0,62.0,"[0.5340509, 0.23429857, 0.6274509876966476]",0.3560373783111572,"[1.458068715204519, 53.33854141237835]","[10.164761682691728, 10.240496653932768]","rectangles[[(516, 1068) (2172, 2724)]]",1,[22.0],[14.0],[36.0],"[(0.12789392774211025, 0.12649849982905836)]"
401,232/101_Bad.jpg,232,58.0,41.0,79.0,"[0.59210914, 0.2604166, 0.7568627446889877]",0.38220566511154175,"[-0.7483780475235183, 95.524865872714]","[10.347828409642776, 10.436019351666506]","rectangles[[(405, 308) (467, 370)]]",1,[24.0],[1.0],[39.0],"[(0.2487592975524973, 0.3702459173643832)]"
402,232/102_Good.jpg,232,56.0,40.0,82.0,"[0.5648996, 0.27173954, 0.760784313082695]",0.3699215352535248,"[-0.010525927031725415, 95.00526301210897]","[10.280574324183382, 10.308865328549505]","rectangles[[(361, 345) (436, 420)], [(287, 294) (349, 357)]]",2,"[25.0, 24.0]","[3.0, 2.0]","[42.0, 31.0]","[(0.2702337519523617, 0.2716072381275556), (0.23673311662539934, 0.23060589672718357)]"
403,232/103_Bad.jpg,232,66.0,47.0,91.0,"[0.5808613, 0.29250202, 0.7882352918386459]",0.3687915802001953,"[0.14997643131931654, 227.55438910291315]","[10.293283394740165, 10.312447236157562]","rectangles[[(403, 271) (478, 345)]]",1,[27.0],[3.0],[39.0],"[(0.3025090754432592, 0.3224478409774778)]"
404,232/104_Good.jpg,232,62.0,44.0,82.0,"[0.5954158, 0.27965593, 0.7999999970197678]",0.3924237787723541,"[-1.4940244355251187, 65.19202405202648]","[10.25547830211142, 10.31741918131903]","rectangles[[(400, 383) (452, 435)]]",1,[25.0],[0.0],[39.0],"[(0.2222222222222222, 0.2568493486548266)]"
405,233/201_Good.jpg,233,73.0,52.0,110.0,"[0.4699576, 0.2913986, 0.7960784360766411]",0.33037424087524414,"[-1.5048543370136265, 106.23088063270491]","[10.250216598083046, 10.280223639372501]","rectangles[[(378, 287) (453, 362)], [(265, 255) (354, 345)]]",2,"[36.0, 32.0]","[4.0, 4.0]","[54.0, 45.139999999984866]","[(0.291547594742265, 0.2849881999516386), (0.2692307692307692, 0.26610007244439693)]"
406,233/202_Bad.jpg,233,73.0,52.0,111.0,"[0.50146246, 0.2794222, 0.7411764711141586]",0.30177924036979675,"[-1.3686763926454029, 124.53513560437472]","[10.315556483603114, 10.34349071292178]","rectangles[[(404, 285) (494, 375)], [(295, 265) (384, 355)]]",2,"[34.0, 33.0]","[6.0, 4.0]","[53.0, 48.0]","[(0.1705664549276522, 0.17857142857142858), (0.282842712474619, 0.19611613513818402)]"
407,234/301_Bad.jpg,234,37.0,13.0,50.0,"[0.4785684, 0.27910975, 0.780392162501812]",0.2068919688463211,"[0.07393903765794034, 54.147945482723536]","[10.256873454613975, 10.303313356830037]","rectangles[[(236, 253) (390, 408)]]",1,[21.0],[5.0],[30.0],"[(0.08707451522462605, 0.11585688927269845)]"
408,234/302_Good.jpg,234,39.0,13.0,51.0,"[0.50834703, 0.27556032, 0.760784313082695]",0.1832543909549713,"[0.1672539374622611, 156.1793840428371]","[10.161689498881556, 10.249214305413812]","rectangles[[(268, 268) (397, 397)]]",1,[19.0],[5.0],[27.139999999984866],"[(0.2362075176964294, 0.2521302880488364)]"
409,234/303_Bad.jpg,234,36.0,13.0,48.0,"[0.48281848, 0.2778165, 0.7607843205332756]",0.2126999795436859,"[0.026660348374597954, 75.02666192761077]","[10.250675086143335, 10.33284893614035]","rectangles[[(270, 253) (425, 408)]]",1,[14.0],[4.0],[20.0],"[(0.10636808225128137, 0.14276612204964995)]"
410,235/401_Good.jpg,235,32.0,10.0,45.0,"[0.5433887, 0.27901343, 0.8352941125631332]",0.13173598051071167,"[-0.008546800432611483, 117.00427342623003]","[10.247619724695713, 10.458418464114345]","rectangles[[(339, 268) (468, 397)]]",1,[16.0],[5.0],[24.0],"[(0.25463288325922817, 0.3308190532119214)]"
411,235/402_Bad.jpg,235,33.0,14.0,47.0,"[0.535701, 0.30134222, 0.8784313723444939]",0.13786019384860992,"[1.1479424006619559, 87.72684879784524]","[10.235680975834608, 10.374641153741894]","rectangles[[(282, 268) (411, 397)]]",1,[12.0],[4.0],[21.0],"[(0.0885323314831658, 0.10537612944674757)]"
412,235/403_Bad.jpg,235,32.0,11.0,45.0,"[0.54000765, 0.28340864, 0.8549019545316696]",0.1257864236831665,"[0.027770636593421036, 72.02777242147643]","[10.169792653598572, 10.363170856882766]","rectangles[[(325, 196) (454, 325)]]",1,[14.0],[4.0],[20.0],"[(0.15617376188860607, 0.14907119849998599)]"
413,236/501_Bad.jpg,236,55.0,27.0,83.0,"[0.58063227, 0.26368824, 0.7803921550512314]",0.30761659145355225,"[-0.9910808263512177, 100.40418317978589]","[10.272120355798208, 10.414089612795884]",rectangles[],0,[],[],[],[]
414,236/502_Good.jpg,236,55.0,29.0,83.0,"[0.5498485, 0.2653719, 0.803921565413475]",0.31464454531669617,"[-0.3693336576736256, 99.72462083156798]","[10.2325752830765, 10.38319487860537]","rectangles[[(218, 236) (373, 391)]]",1,[24.0],[9.0],[34.0],"[(0.23956437985453266, 0.22935854674865447)]"
415,237/Bad_example.JPG,237,43.0,23.0,62.0,"[0.64712536, 0.29963684, 0.7803921550512314]",0.32820549607276917,"[-0.8120078506443729, 186.03494295427404]","[10.333559669558982, 10.455227320218757]","rectangles[[(110, 973) (664, 1528)]]",1,[11.0],[4.0],[19.0],"[(0.24425129528716374, 0.22349600075032006)]"
416,238/IMG_0021.JPG,238,58.0,39.0,94.0,"[0.38256773, 0.24971707, 0.6588235422968864]",0.29925549030303955,"[-0.7078338792665732, 136.88316185711082]","[10.224239449790883, 10.282478183199638]","rectangles[[(1171, 1212) (1356, 1398)], [(1479, 1381) (1702, 1604)], [(761, 2025) (984, 2248)], [(1504, 1950) (1727, 2173)], [(613, 1666) (799, 1852)], [(1133, 2000) (1356, 2223)], [(696, 1274) (882, 1460)]]",7,"[8.0, 9.0, 10.0, 6.0, 8.0, 6.0, 11.0]","[5.0, 6.0, 7.0, 5.0, 5.0, 5.0, 6.0]","[15.0, 16.0, 20.0, 12.0, 14.0, 12.0, 19.0]","[(0.3278426025659407, 0.37878980584372746), (0.2076903199824707, 0.23784626255015404), (0.3079858055497422, 0.3440104580768907), (0.1892057519422899, 0.21361696541085934), (0.3253344530641512, 0.35949166312511543), (0.37920484720118514, 0.46524072383701487), (0.24590409553367246, 0.22477613055123596)]"
417,238/IMG_0022.JPG,238,53.0,32.0,87.0,"[0.38749868, 0.24642785, 0.6549019739031792]",0.2962775230407715,"[0.02803003995984645, 107.0420478129973]","[10.187326628725126, 10.246617061190506]","rectangles[[(696, 1171) (882, 1357)], [(1542, 1893) (1728, 2079)], [(761, 1950) (984, 2173)], [(1253, 1089) (1439, 1274)], [(634, 1563) (820, 1749)], [(1133, 1901) (1356, 2124)], [(386, 1390) (429, 1433)]]",7,"[11.0, 7.0, 9.0, 8.0, 8.0, 7.0, 13.0]","[6.0, 4.0, 6.0, 5.0, 5.0, 5.0, 0.0]","[17.0, 10.0, 17.0, 15.0, 15.0, 12.0, 19.0]","[(0.22703830459324992, 0.23150545002113554), (0.1948832666177132, 0.25), (0.24530254710737495, 0.2499444742927504), (0.21122354181147662, 0.24146215808563387), (0.35605455743492814, 0.3240021227794825), (0.33304243985377796, 0.4282983661489498), (0.282842712474619, 0.4902903378454601)]"
418,238/IMG_0024.JPG,238,61.0,42.0,96.13999999998487,"[0.35655054, 0.2569826, 0.6705882474780083]",0.3188455104827881,"[1.2679114584199251, 117.34138229968147]","[10.155356030367209, 10.245483389947738]","rectangles[[(1253, 820) (1439, 1006)], [(1501, 1068) (1687, 1254)], [(489, 1282) (712, 1505)], [(655, 944) (840, 1130)], [(737, 1728) (923, 1914)], [(1479, 1628) (1702, 1851)], [(1058, 1678) (1281, 1901)], [(323, 1140) (367, 1183)]]",8,"[9.0, 13.0, 9.0, 13.0, 13.0, 8.0, 10.0, 13.0]","[5.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 0.0]","[16.0, 21.0, 17.0, 21.0, 20.0, 17.0, 19.0, 18.0]","[(0.2863335676508033, 0.36), (0.19705145453393047, 0.2611758488277851), (0.390164152834862, 0.3698056846635221), (0.272462488904917, 0.2792694988563072), (0.30678599553894814, 0.34006886334321373), (0.3183121644987832, 0.37807482234034345), (0.35378068908219445, 0.4511423409132708), (0.375, 0.4243366097603755)]"
419,238/IMG_0026.JPG,238,14.0,10.0,20.0,"[0.3643438, 0.1878062, 0.4078431576490402]",0.19912029802799225,"[0.09966865249116202, 60.29925372672534]","[10.224332352085316, 10.326168960262777]",rectangles[],0,[],[],[],[]
420,239/IMG_0359.JPG,239,9.0,5.0,16.0,"[0.2607947, 0.2829765, 0.7843137346208096]",0.3956255614757538,"[0.08931399299322221, 67.26812023536856]","[10.257019988544926, 10.270792871877457]","rectangles[[(2197, 1221) (2659, 1684)]]",1,[2.0],[1.0],[4.0],"[(0.1979175774949054, 0.20926415047824773)]"
421,239/IMG_0360.JPG,239,16.0,6.0,34.0,"[0.51053333, 0.3075326, 0.8627450913190842]",0.3331436216831207,"[0.031239833430268277, 160.0781059358212]","[9.97279280715847, 10.17914194861813]","rectangles[[(1830, 1146) (2215, 1531)], [(760, 975) (1146, 1360)]]",2,"[2.0, 2.0]","[1.0, 1.0]","[5.0, 5.0]","[(0.24130232287633188, 0.26169749104405166), (0.29808794451955584, 0.2864298245317891)]"
422,240/IMG_0437.JPG,240,46.0,32.0,75.0,"[0.39258856, 0.26496166, 0.8117647022008896]",0.36585962772369385,"[-0.5915997103351114, 154.20765220960988]","[10.265446259264888, 10.42930825044713]",rectangles[],0,[],[],[],[]
423,240/IMG_0438.JPG,240,46.0,31.0,75.0,"[0.40236986, 0.26818362, 0.8431372493505478]",0.35760948061943054,"[0.27094685033842053, 112.08925015361643]","[10.31861132246115, 10.373498835856074]","rectangles[[(603, 295) (1157, 850)]]",1,[17.0],[8.0],[29.0],"[(0.23954299252930125, 0.2865694678619566)]"
424,240/IMG_0439.JPG,240,47.0,31.0,74.0,"[0.4247735, 0.26344106, 0.8156862705945969]",0.3309420645236969,"[0.07216362895965758, 83.21658488546619]","[10.252377490204902, 10.398432843871445]","rectangles[[(603, 295) (1157, 850)]]",1,[16.0],[7.0],[28.0],"[(0.3159596599494107, 0.34107662130713445)]"
425,240/IMG_0440.JPG,240,47.0,31.0,72.0,"[0.4084186, 0.2580425, 0.717647060751915]",0.3334062695503235,"[1.5492942648086654, 186.04300578092153]","[10.273155666880408, 10.40699453207389]","rectangles[[(664, 233) (1219, 788)]]",1,[12.0],[7.0],[24.0],"[(0.30858485921446405, 0.3391571151046039)]"
